MONSTER_TYPEID,NAME,CLASS,HP,ATK,DEF,RECOVER,VIOLENCE,STATUS_POISON,STATUS_WEAK,STATUS_SICK,STATUS_HURT,STATUS_PARALYSIS,STATUS_CURSE,SPARK_COIN,SPARK_SOUL,SKILL_BASE,ACTION_CNT_MIN,ACTION_CNT,AI,CATCH_ID,CATCH_RATE,CATCH_LEVEL_MIN,CATCH_LEVEL_MAX,IS_BOSS,
91004,910041,4,4574,951,410,382,500,0,0,0,0,0,0,298,149,46001,1,2,0,10104,2500,1,3,0,
91005,910051,5,4773,993,379,451,500,0,0,0,0,0,0,298,149,46000,1,2,0,10110,2500,1,3,0,
91006,910061,6,3978,827,316,347,500,0,0,0,0,0,0,298,149,46001,1,2,0,10107,2500,1,3,0,
91007,910071,3,3580,951,316,347,500,0,0,0,0,0,0,298,149,46000,1,2,0,10101,2500,1,3,0,
91008,910081,1,4574,868,347,313,500,0,0,0,0,0,0,298,149,46001,1,2,0,10098,2500,1,3,0,
91009,910091,1,4574,951,410,382,500,0,0,0,0,0,0,302,151,46000,1,2,0,10167,2500,1,3,0,
91010,910101,1,4773,993,379,451,500,0,0,0,0,0,0,302,151,46001,1,2,0,10167,2500,1,3,0,
91011,910111,3,3932,818,312,343,500,0,0,0,0,0,0,302,151,46000,1,2,0,10104,2500,1,3,0,
91012,910121,2,3539,941,312,343,500,0,0,0,0,0,0,302,151,46001,1,2,0,10095,2500,1,3,0,
91013,910131,2,4522,859,343,309,500,0,0,0,0,0,0,302,151,46000,1,2,0,10131,2500,1,3,0,
91014,910141,3,4522,941,406,378,500,0,0,0,0,0,0,302,151,46001,1,2,0,10137,2500,1,3,0,
91015,910151,2,4719,981,374,446,500,0,0,0,0,0,0,302,151,46000,1,2,0,10131,2500,1,3,0,
91016,910161,1,3932,818,312,343,500,0,0,0,0,0,0,302,151,46001,1,2,0,10098,2500,1,3,0,
91017,910171,3,3539,941,312,343,500,0,0,0,0,0,0,302,151,46000,1,2,0,10101,2500,1,3,0,
91018,910181,3,4522,859,343,309,500,0,0,0,0,0,0,302,151,46001,1,2,0,10137,2500,1,3,0,
91019,910191,3,4522,941,406,378,500,0,0,0,0,0,0,302,151,46000,1,2,0,10167,2500,1,3,0,
91020,910201,4,4719,981,374,446,500,0,0,0,0,0,0,302,151,46001,1,2,0,10122,2500,1,3,0,
91021,910211,2,3978,827,316,347,500,0,0,0,0,0,0,302,151,46000,1,2,0,10095,2500,1,3,0,
91022,910221,4,3580,951,316,347,500,0,0,0,0,0,0,302,151,46001,1,2,0,10104,2500,1,3,0,
91023,910231,4,4574,868,347,313,500,0,0,0,0,0,0,302,151,46000,1,2,0,10104,2500,1,3,0,
91024,910241,4,4574,951,410,382,500,0,0,0,0,0,0,302,151,46001,1,2,0,10122,2500,1,3,0,
91025,910251,4,4773,993,379,451,500,0,0,0,0,0,0,302,151,46000,1,2,0,10122,2500,1,3,0,
91026,910261,5,3978,827,316,347,500,0,0,0,0,0,0,302,151,46001,1,2,0,10107,2500,1,3,0,
91027,910271,6,3580,951,316,347,500,0,0,0,0,0,0,302,151,46000,1,2,0,10110,2500,1,3,0,
91028,910281,6,4574,868,347,313,500,0,0,0,0,0,0,302,151,46001,1,2,0,10146,2500,1,3,0,
91029,910291,6,4574,951,410,382,500,0,0,0,0,0,0,302,151,46000,1,2,0,10146,2500,1,3,0,
91030,910301,5,4773,993,379,451,500,0,0,0,0,0,0,302,151,46001,1,2,0,10143,2500,1,3,0,
91031,910311,6,3978,827,316,347,500,0,0,0,0,0,0,302,151,46000,1,2,0,10110,2500,1,3,0,
91032,910321,5,3580,951,316,347,500,0,0,0,0,0,0,302,151,46001,1,2,0,10107,2500,1,3,0,
91033,910331,5,4574,868,347,313,500,0,0,0,0,0,0,302,151,46000,1,2,0,10143,2500,1,3,0,
91034,910341,6,4574,951,410,382,500,0,0,0,0,0,0,302,151,46001,1,2,0,10128,2500,1,3,0,
91035,910351,5,4773,993,379,451,500,0,0,0,0,0,0,302,151,46000,1,2,0,10143,2500,1,3,0,
91036,910361,1,4000,832,317,349,500,0,0,0,0,0,0,302,151,46001,1,2,0,10098,2500,1,3,0,
91037,910371,1,3600,956,317,349,500,0,0,0,0,0,0,302,151,46000,1,2,0,10167,2500,1,3,0,
91038,910381,6,4600,873,349,314,500,0,0,0,0,0,0,302,151,46001,1,2,0,10146,2500,1,3,0,
91039,910391,2,4600,956,413,384,500,0,0,0,0,0,0,306,153,46000,1,2,0,10095,2500,1,3,0,
91040,910401,2,4800,998,381,454,500,0,0,0,0,0,0,306,153,46001,1,2,0,10131,2500,1,3,0,
91041,910411,3,3842,799,305,335,500,0,0,0,0,0,0,306,153,46000,1,2,0,10137,2500,1,3,0,
91042,910421,3,3458,919,305,335,500,0,0,0,0,0,0,306,153,46001,1,2,0,10101,2500,1,3,0,
91043,910431,3,4418,839,335,302,500,0,0,0,0,0,0,306,153,46000,1,2,0,10167,2500,1,3,0,
91044,910441,4,4418,919,396,369,500,0,0,0,0,0,0,306,153,46001,1,2,0,10122,2500,1,3,0,
91045,910451,4,4610,959,366,436,500,0,0,0,0,0,0,306,153,46000,1,2,0,10104,2500,1,3,0,
91046,910461,1,3842,799,305,335,500,0,0,0,0,0,0,306,153,46001,1,2,0,10167,2500,1,3,0,
91047,910471,4,3458,919,305,335,500,0,0,0,0,0,0,306,153,46000,1,2,0,10122,2500,1,3,0,
91048,910481,5,4418,839,335,302,500,0,0,0,0,0,0,306,153,46001,1,2,0,10107,2500,1,3,0,
91049,910491,6,4418,919,396,369,500,0,0,0,0,0,0,306,153,46000,1,2,0,10128,2500,1,3,0,
91050,910501,5,4610,959,366,436,500,0,0,0,0,0,0,306,153,46001,1,2,0,10143,2500,1,3,0,
91051,910511,1,3842,799,305,335,500,0,0,0,0,0,0,306,153,46000,1,2,0,10098,2500,1,3,0,
91052,910521,2,3458,919,305,335,500,0,0,0,0,0,0,306,153,46001,1,2,0,10095,2500,1,3,0,
91053,910531,3,4418,839,335,302,500,0,0,0,0,0,0,306,153,46000,1,2,0,10101,2500,1,3,0,
91054,910541,4,4418,919,396,369,500,0,0,0,0,0,0,306,153,46001,1,2,0,10104,2500,1,3,0,
91055,910551,5,4610,959,366,436,500,0,0,0,0,0,0,306,153,46000,1,2,0,10110,2500,1,3,0,
91056,910561,6,3864,804,307,337,500,0,0,0,0,0,0,306,153,46001,1,2,0,10107,2500,1,3,0,
91057,910571,3,3478,924,307,337,500,0,0,0,0,0,0,310,155,46000,1,2,0,10101,2500,1,3,0,
91058,910581,1,4444,844,337,304,500,0,0,0,0,0,0,310,155,46001,1,2,0,10098,2500,1,3,0,
91059,910591,1,4444,924,399,371,500,0,0,0,0,0,0,310,155,46000,1,2,0,10167,2500,1,3,0,
91060,910601,1,4637,965,368,439,500,0,0,0,0,0,0,310,155,46001,1,2,0,10167,2500,1,3,0,
91061,910611,3,3864,804,307,337,500,0,0,0,0,0,0,310,155,46000,1,2,0,10104,2500,1,3,0,
91062,910621,2,3478,924,307,337,500,0,0,0,0,0,0,310,155,46001,1,2,0,10095,2500,1,3,0,
91063,910631,2,4444,844,337,304,500,0,0,0,0,0,0,310,155,46000,1,2,0,10131,2500,1,3,0,
91064,910641,3,4444,924,399,371,500,0,0,0,0,0,0,310,155,46001,1,2,0,10137,2500,1,3,0,
91065,910651,2,4637,965,368,439,500,0,0,0,0,0,0,310,155,46000,1,2,0,10131,2500,1,3,0,
91066,910661,1,3864,804,307,337,500,0,0,0,0,0,0,310,155,46001,1,2,0,10098,2500,1,3,0,
91067,910671,3,3478,924,307,337,500,0,0,0,0,0,0,310,155,46000,1,2,0,10101,2500,1,3,0,
91068,910681,3,4444,844,337,304,500,0,0,0,0,0,0,310,155,46001,1,2,0,10137,2500,1,3,0,
91069,910691,3,4444,924,399,371,500,0,0,0,0,0,0,310,155,46000,1,2,0,10167,2500,1,3,0,
91070,910701,4,4637,965,368,439,500,0,0,0,0,0,0,310,155,46001,1,2,0,10122,2500,1,3,0,
91071,910711,2,3864,804,307,337,500,0,0,0,0,0,0,310,155,46000,1,2,0,10095,2500,1,3,0,
91072,910721,4,3478,924,307,337,500,0,0,0,0,0,0,310,155,46001,1,2,0,10104,2500,1,3,0,
91073,910731,4,4444,844,337,304,500,0,0,0,0,0,0,310,155,46000,1,2,0,10104,2500,1,3,0,
91074,910741,4,4444,924,399,371,500,0,0,0,0,0,0,310,155,46001,1,2,0,10122,2500,1,3,0,
91075,910751,4,4637,965,368,439,500,0,0,0,0,0,0,313,157,46000,1,2,0,10122,2500,1,3,0,
91076,910761,5,3864,804,307,337,500,0,0,0,0,0,0,313,157,46001,1,2,0,10107,2500,1,3,0,
91077,910771,6,3478,924,307,337,500,0,0,0,0,0,0,313,157,46000,1,2,0,10110,2500,1,3,0,
91078,910781,6,4444,844,337,304,500,0,0,0,0,0,0,313,157,46001,1,2,0,10146,2500,1,3,0,
91079,910791,6,4444,924,399,371,500,0,0,0,0,0,0,313,157,46000,1,2,0,10146,2500,1,3,0,
91080,910801,5,4637,965,368,439,500,0,0,0,0,0,0,313,157,46001,1,2,0,10143,2500,1,3,0,
91081,910811,6,3910,813,310,341,500,0,0,0,0,0,0,313,157,46000,1,2,0,10110,2500,1,3,0,
91082,910821,5,3519,935,310,341,500,0,0,0,0,0,0,313,157,46001,1,2,0,10107,2500,1,3,0,
91083,910831,5,4497,854,341,307,500,0,0,0,0,0,0,313,157,46000,1,2,0,10143,2500,1,3,0,
91084,910841,6,4497,935,403,375,500,0,0,0,0,0,0,313,157,46001,1,2,0,10128,2500,1,3,0,
91085,910851,5,4692,976,372,444,500,0,0,0,0,0,0,313,157,46000,1,2,0,10143,2500,1,3,0,
91086,910861,1,3910,813,310,341,500,0,0,0,0,0,0,313,157,46001,1,2,0,10098,2500,1,3,0,
91087,910871,1,3519,935,310,341,500,0,0,0,0,0,0,313,157,46000,1,2,0,10167,2500,1,3,0,
91088,910881,6,4497,854,341,307,500,0,0,0,0,0,0,313,157,46001,1,2,0,10146,2500,1,3,0,
91089,910891,2,4497,935,403,375,500,0,0,0,0,0,0,313,157,46000,1,2,0,10095,2500,1,3,0,
91090,910901,2,4692,976,372,444,500,0,0,0,0,0,0,313,157,46001,1,2,0,10131,2500,1,3,0,
91091,910911,3,3910,813,310,341,500,0,0,0,0,0,0,313,157,46000,1,2,0,10137,2500,1,3,0,
91092,910921,3,3519,935,310,341,500,0,0,0,0,0,0,313,157,46001,1,2,0,10101,2500,1,3,0,
91093,910931,3,4497,854,341,307,500,0,0,0,0,0,0,317,159,46000,1,2,0,10167,2500,1,3,0,
91094,910941,4,4497,935,403,375,500,0,0,0,0,0,0,317,159,46001,1,2,0,10122,2500,1,3,0,
91095,910951,4,4692,976,372,444,500,0,0,0,0,0,0,317,159,46000,1,2,0,10104,2500,1,3,0,
91096,910961,1,3910,813,310,341,500,0,0,0,0,0,0,317,159,46001,1,2,0,10167,2500,1,3,0,
91097,910971,4,3519,935,310,341,500,0,0,0,0,0,0,317,159,46000,1,2,0,10122,2500,1,3,0,
91098,910981,5,4497,854,341,307,500,0,0,0,0,0,0,317,159,46001,1,2,0,10107,2500,1,3,0,
91099,910991,6,4497,935,403,375,500,0,0,0,0,0,0,317,159,46000,1,2,0,10128,2500,1,3,0,
91100,911001,5,4692,976,372,444,500,0,0,0,0,0,0,317,159,46001,1,2,0,10143,2500,1,3,0,
91101,911011,1,3910,813,310,341,500,0,0,0,0,0,0,317,159,46000,1,2,0,10098,2500,1,3,0,
91102,911021,2,3519,935,310,341,500,0,0,0,0,0,0,317,159,46001,1,2,0,10095,2500,1,3,0,
91103,911031,3,4497,854,341,307,500,0,0,0,0,0,0,317,159,46000,1,2,0,10101,2500,1,3,0,
91104,911041,4,4497,935,403,375,500,0,0,0,0,0,0,317,159,46001,1,2,0,10104,2500,1,3,0,
91105,911051,5,4692,976,372,444,500,0,0,0,0,0,0,317,159,46000,1,2,0,10110,2500,1,3,0,
91106,911061,6,3932,818,312,343,500,0,0,0,0,0,0,317,159,46001,1,2,0,10107,2500,1,3,0,
91107,911071,3,3539,941,312,343,500,0,0,0,0,0,0,317,159,46000,1,2,0,10101,2500,1,3,0,
91108,911081,1,4522,859,343,309,500,0,0,0,0,0,0,317,159,46001,1,2,0,10098,2500,1,3,0,
91109,911091,1,4522,941,406,378,500,0,0,0,0,0,0,317,159,46000,1,2,0,10167,2500,1,3,0,
91110,911101,1,4719,981,374,446,500,0,0,0,0,0,0,317,159,46001,1,2,0,10167,2500,1,3,0,
91111,911111,3,3932,818,312,343,500,0,0,0,0,0,0,317,159,46000,1,2,0,10104,2500,1,3,0,
91112,911121,2,3539,941,312,343,500,0,0,0,0,0,0,317,159,46001,1,2,0,10095,2500,1,3,0,
91113,911131,2,4522,859,343,309,500,0,0,0,0,0,0,317,159,46000,1,2,0,10131,2500,1,3,0,
91114,911141,3,4522,941,406,378,500,0,0,0,0,0,0,317,159,46001,1,2,0,10137,2500,1,3,0,
91115,911151,2,4719,981,374,446,500,0,0,0,0,0,0,317,159,46000,1,2,0,10131,2500,1,3,0,
91116,911161,1,3932,818,312,343,500,0,0,0,0,0,0,317,159,46001,1,2,0,10098,2500,1,3,0,
91117,911171,3,3539,941,312,343,500,0,0,0,0,0,0,317,159,46000,1,2,0,10101,2500,1,3,0,
91118,911181,3,4522,859,343,309,500,0,0,0,0,0,0,317,159,46001,1,2,0,10137,2500,1,3,0,
91119,911191,3,4522,941,406,378,500,0,0,0,0,0,0,317,159,46000,1,2,0,10167,2500,1,3,0,
91120,911201,4,4719,981,374,446,500,0,0,0,0,0,0,317,159,46001,1,2,0,10122,2500,1,3,0,
91121,911211,2,3932,818,312,343,500,0,0,0,0,0,0,317,159,46000,1,2,0,10095,2500,1,3,0,
91122,911221,4,3539,941,312,343,500,0,0,0,0,0,0,317,159,46001,1,2,0,10104,2500,1,3,0,
91123,911231,4,4522,859,343,309,500,0,0,0,0,0,0,317,159,46000,1,2,0,10104,2500,1,3,0,
91124,911241,4,4522,941,406,378,500,0,0,0,0,0,0,317,159,46001,1,2,0,10122,2500,1,3,0,
91125,911251,4,4719,981,374,446,500,0,0,0,0,0,0,317,159,46000,1,2,0,10122,2500,1,3,0,
91126,911261,5,3978,827,316,347,500,0,0,0,0,0,0,317,159,46001,1,2,0,10107,2500,1,3,0,
91127,911271,6,3580,951,316,347,500,0,0,0,0,0,0,317,159,46000,1,2,0,10110,2500,1,3,0,
91128,911281,6,4574,868,347,313,500,0,0,0,0,0,0,317,159,46001,1,2,0,10146,2500,1,3,0,
91129,911291,6,4574,951,410,382,500,0,0,0,0,0,0,317,159,46000,1,2,0,10146,2500,1,3,0,
91130,911301,5,4773,993,379,451,500,0,0,0,0,0,0,317,159,46001,1,2,0,10143,2500,1,3,0,
91131,911311,6,3978,827,316,347,500,0,0,0,0,0,0,317,159,46000,1,2,0,10110,2500,1,3,0,
91132,911321,5,3580,951,316,347,500,0,0,0,0,0,0,317,159,46001,1,2,0,10107,2500,1,3,0,
91133,911331,5,4574,868,347,313,500,0,0,0,0,0,0,317,159,46000,1,2,0,10143,2500,1,3,0,
91134,911341,6,4574,951,410,382,500,0,0,0,0,0,0,317,159,46001,1,2,0,10128,2500,1,3,0,
91135,911351,5,4773,993,379,451,500,0,0,0,0,0,0,317,159,46000,1,2,0,10143,2500,1,3,0,
91136,911361,1,3978,827,316,347,500,0,0,0,0,0,0,317,159,46001,1,2,0,10098,2500,1,3,0,
91137,911371,1,3580,951,316,347,500,0,0,0,0,0,0,317,159,46000,1,2,0,10167,2500,1,3,0,
91138,911381,6,4574,868,347,313,500,0,0,0,0,0,0,317,159,46001,1,2,0,10146,2500,1,3,0,
91139,911391,2,4574,951,410,382,500,0,0,0,0,0,0,317,159,46000,1,2,0,10095,2500,1,3,0,
91140,911401,2,4773,993,379,451,500,0,0,0,0,0,0,317,159,46001,1,2,0,10131,2500,1,3,0,
91141,911411,3,3978,827,316,347,500,0,0,0,0,0,0,321,160,46000,1,2,0,10137,2500,1,3,0,
91142,911421,3,3580,951,316,347,500,0,0,0,0,0,0,321,160,46001,1,2,0,10101,2500,1,3,0,
91143,911431,3,4574,868,347,313,500,0,0,0,0,0,0,321,160,46000,1,2,0,10167,2500,1,3,0,
91144,911441,4,4574,951,410,382,500,0,0,0,0,0,0,321,160,46001,1,2,0,10122,2500,1,3,0,
91145,911451,4,4773,993,379,451,500,0,0,0,0,0,0,321,160,46000,1,2,0,10104,2500,1,3,0,
91146,911461,1,3978,827,316,347,500,0,0,0,0,0,0,321,160,46001,1,2,0,10167,2500,1,3,0,
91147,911471,4,3580,951,316,347,500,0,0,0,0,0,0,321,160,46000,1,2,0,10122,2500,1,3,0,
91148,911481,5,4574,868,347,313,500,0,0,0,0,0,0,321,160,46001,1,2,0,10107,2500,1,3,0,
91149,911491,6,4574,951,410,382,500,0,0,0,0,0,0,321,160,46000,1,2,0,10128,2500,1,3,0,
91150,911501,5,4773,993,379,451,500,0,0,0,0,0,0,321,160,46001,1,2,0,10143,2500,1,3,0,
91151,911511,1,4000,832,317,349,500,0,0,0,0,0,0,321,160,46000,1,2,0,10098,2500,1,3,0,
91152,911521,2,3600,956,317,349,500,0,0,0,0,0,0,321,160,46001,1,2,0,10095,2500,1,3,0,
91153,911531,3,4600,873,349,314,500,0,0,0,0,0,0,321,160,46000,1,2,0,10101,2500,1,3,0,
91154,911541,4,4600,956,413,384,500,0,0,0,0,0,0,321,160,46001,1,2,0,10104,2500,1,3,0,
91155,911551,5,4800,998,381,454,500,0,0,0,0,0,0,321,160,46000,1,2,0,10110,2500,1,3,0,
91156,911561,6,4000,832,317,349,500,0,0,0,0,0,0,321,160,46001,1,2,0,10107,2500,1,3,0,
91157,911571,3,3600,956,317,349,500,0,0,0,0,0,0,321,160,46000,1,2,0,10101,2500,1,3,0,
91158,911581,1,4600,873,349,314,500,0,0,0,0,0,0,321,160,46001,1,2,0,10098,2500,1,3,0,
91159,911591,1,4600,956,413,384,500,0,0,0,0,0,0,321,160,46000,1,2,0,10167,2500,1,3,0,
91160,911601,1,4800,998,381,454,500,0,0,0,0,0,0,321,160,46001,1,2,0,10167,2500,1,3,0,
91161,911611,3,4000,832,317,349,500,0,0,0,0,0,0,321,160,46000,1,2,0,10104,2500,1,3,0,
91162,911621,2,3600,956,317,349,500,0,0,0,0,0,0,321,160,46001,1,2,0,10095,2500,1,3,0,
91163,911631,2,4600,873,349,314,500,0,0,0,0,0,0,321,160,46000,1,2,0,10131,2500,1,3,0,
91164,911641,3,4600,956,413,384,500,0,0,0,0,0,0,321,160,46001,1,2,0,10137,2500,1,3,0,
91165,911651,2,4800,998,381,454,500,0,0,0,0,0,0,321,160,46000,1,2,0,10131,2500,1,3,0,
91166,911661,1,4000,832,317,349,500,0,0,0,0,0,0,321,160,46001,1,2,0,10098,2500,1,3,0,
91167,911671,3,3600,956,317,349,500,0,0,0,0,0,0,321,160,46000,1,2,0,10101,2500,1,3,0,
91168,911681,3,4600,873,349,314,500,0,0,0,0,0,0,321,160,46001,1,2,0,10137,2500,1,3,0,
91169,911691,3,4600,956,413,384,500,0,0,0,0,0,0,321,160,46000,1,2,0,10167,2500,1,3,0,
91170,911701,4,4800,998,381,454,500,0,0,0,0,0,0,321,160,46001,1,2,0,10122,2500,1,3,0,
91171,911711,2,4000,832,317,349,500,0,0,0,0,0,0,321,160,46000,1,2,0,10095,2500,1,3,0,
91172,911721,4,3600,956,317,349,500,0,0,0,0,0,0,321,160,46001,1,2,0,10104,2500,1,3,0,
91173,911731,4,4600,873,349,314,500,0,0,0,0,0,0,321,160,46000,1,2,0,10104,2500,1,3,0,
91174,911741,4,4600,956,413,384,500,0,0,0,0,0,0,321,160,46001,1,2,0,10122,2500,1,3,0,
91175,911751,4,4800,998,381,454,500,0,0,0,0,0,0,321,160,46000,1,2,0,10122,2500,1,3,0,
91176,911761,5,4045,841,321,353,500,0,0,0,0,0,0,321,160,46001,1,2,0,10107,2500,1,3,0,
91177,911771,6,3640,967,321,353,500,0,0,0,0,0,0,321,160,46000,1,2,0,10110,2500,1,3,0,
91178,911781,6,4651,883,353,318,500,0,0,0,0,0,0,321,160,46001,1,2,0,10146,2500,1,3,0,
91179,911791,6,4651,967,417,388,500,0,0,0,0,0,0,321,160,46000,1,2,0,10146,2500,1,3,0,
91180,911801,5,4854,1009,385,459,500,0,0,0,0,0,0,321,160,46001,1,2,0,10143,2500,1,3,0,
91181,911811,6,4045,841,321,353,500,0,0,0,0,0,0,321,160,46000,1,2,0,10110,2500,1,3,0,
91182,911821,5,3640,967,321,353,500,0,0,0,0,0,0,321,160,46001,1,2,0,10107,2500,1,3,0,
91183,911831,5,4651,883,353,318,500,0,0,0,0,0,0,321,160,46000,1,2,0,10143,2500,1,3,0,
91184,911841,6,4651,967,417,388,500,0,0,0,0,0,0,321,160,46001,1,2,0,10128,2500,1,3,0,
91185,911851,5,4854,1009,385,459,500,0,0,0,0,0,0,321,160,46000,1,2,0,10143,2500,1,3,0,
91186,911861,1,4067,845,323,355,500,0,0,0,0,0,0,321,160,46001,1,2,0,10098,2500,1,3,0,
91187,911871,1,3660,972,323,355,500,0,0,0,0,0,0,321,160,46000,1,2,0,10167,2500,1,3,0,
91188,911881,6,4677,888,355,320,500,0,0,0,0,0,0,321,160,46001,1,2,0,10146,2500,1,3,0,
91189,911891,2,4677,972,420,391,500,0,0,0,0,0,0,321,160,46000,1,2,0,10095,2500,1,3,0,
91190,911901,2,4880,1015,387,462,500,0,0,0,0,0,0,321,160,46001,1,2,0,10131,2500,1,3,0,
91191,911911,3,4045,841,321,353,500,0,0,0,0,0,0,321,160,46000,1,2,0,10137,2500,1,3,0,
91192,911921,3,3640,967,321,353,500,0,0,0,0,0,0,321,160,46001,1,2,0,10101,2500,1,3,0,
91193,911931,3,4651,883,353,318,500,0,0,0,0,0,0,321,160,46000,1,2,0,10167,2500,1,3,0,
91194,911941,4,4651,967,417,388,500,0,0,0,0,0,0,321,160,46001,1,2,0,10122,2500,1,3,0,
91195,911951,4,4854,1009,385,459,500,0,0,0,0,0,0,325,162,46000,1,2,0,10104,2500,1,3,0,
91196,911961,1,4045,841,321,353,500,0,0,0,0,0,0,325,162,46001,1,2,0,10167,2500,1,3,0,
91197,911971,4,3640,967,321,353,500,0,0,0,0,0,0,325,162,46000,1,2,0,10122,2500,1,3,0,
91198,911981,5,4651,883,353,318,500,0,0,0,0,0,0,325,162,46001,1,2,0,10107,2500,1,3,0,
91199,911991,6,4651,967,417,388,500,0,0,0,0,0,0,325,162,46000,1,2,0,10128,2500,1,3,0,
91200,912001,5,4854,1009,385,459,500,0,0,0,0,0,0,325,162,46001,1,2,0,10143,2500,1,3,0,
91201,912011,1,4067,845,323,355,500,0,0,0,0,0,0,325,162,46000,1,2,0,10098,2500,1,3,0,
91202,912021,2,3660,972,323,355,500,0,0,0,0,0,0,325,162,46001,1,2,0,10095,2500,1,3,0,
91203,912031,3,4677,888,355,320,500,0,0,0,0,0,0,325,162,46000,1,2,0,10101,2500,1,3,0,
91204,912041,4,4677,972,420,391,500,0,0,0,0,0,0,325,162,46001,1,2,0,10104,2500,1,3,0,
91205,912051,5,4880,1015,387,462,500,0,0,0,0,0,0,325,162,46000,1,2,0,10110,2500,1,3,0,
91206,912061,6,4067,845,323,355,500,0,0,0,0,0,0,325,162,46001,1,2,0,10107,2500,1,3,0,
91207,912071,3,3660,972,323,355,500,0,0,0,0,0,0,325,162,46000,1,2,0,10101,2500,1,3,0,
91208,912081,1,4677,888,355,320,500,0,0,0,0,0,0,325,162,46001,1,2,0,10098,2500,1,3,0,
91209,912091,1,4677,972,420,391,500,0,0,0,0,0,0,325,162,46000,1,2,0,10167,2500,1,3,0,
91210,912101,1,4880,1015,387,462,500,0,0,0,0,0,0,325,162,46001,1,2,0,10167,2500,1,3,0,
91211,912111,3,4111,855,326,359,500,0,0,0,0,0,0,325,162,46000,1,2,0,10104,2500,1,3,0,
91212,912121,2,3700,983,326,359,500,0,0,0,0,0,0,325,162,46001,1,2,0,10095,2500,1,3,0,
91213,912131,2,4728,897,359,323,500,0,0,0,0,0,0,325,162,46000,1,2,0,10131,2500,1,3,0,
91214,912141,3,4728,983,424,395,500,0,0,0,0,0,0,325,162,46001,1,2,0,10137,2500,1,3,0,
91215,912151,2,4933,1025,392,467,500,0,0,0,0,0,0,325,162,46000,1,2,0,10131,2500,1,3,0,
91216,912161,1,4267,886,339,373,500,0,0,0,0,0,0,325,162,46001,1,2,0,10098,2500,1,3,0,
91217,912171,3,3841,1018,339,373,500,0,0,0,0,0,0,325,162,46000,1,2,0,10101,2500,1,3,0,
91218,912181,3,4907,930,373,335,500,0,0,0,0,0,0,325,162,46001,1,2,0,10137,2500,1,3,0,
91219,912191,3,4907,1018,440,410,500,0,0,0,0,0,0,325,162,46000,1,2,0,10167,2500,1,3,0,
91220,912201,4,5121,1063,406,484,500,0,0,0,0,0,0,325,162,46001,1,2,0,10122,2500,1,3,0,
91221,912211,2,4000,832,317,349,500,0,0,0,0,0,0,325,162,46000,1,2,0,10095,2500,1,3,0,
91222,912221,4,3600,956,317,349,500,0,0,0,0,0,0,325,162,46001,1,2,0,10104,2500,1,3,0,
91223,912231,4,4600,873,349,314,500,0,0,0,0,0,0,325,162,46000,1,2,0,10104,2500,1,3,0,
91224,912241,4,4600,956,413,384,500,0,0,0,0,0,0,325,162,46001,1,2,0,10122,2500,1,3,0,
91225,912251,4,4800,998,381,454,500,0,0,0,0,0,0,325,162,46000,1,2,0,10122,2500,1,3,0,
91226,912261,5,4000,832,317,349,500,0,0,0,0,0,0,325,162,46001,1,2,0,10107,2500,1,3,0,
91227,912271,6,3600,956,317,349,500,0,0,0,0,0,0,325,162,46000,1,2,0,10110,2500,1,3,0,
91228,912281,6,4600,873,349,314,500,0,0,0,0,0,0,325,162,46001,1,2,0,10146,2500,1,3,0,
91229,912291,6,4600,956,413,384,500,0,0,0,0,0,0,325,162,46000,1,2,0,10146,2500,1,3,0,
91230,912301,5,4800,998,381,454,500,0,0,0,0,0,0,325,162,46001,1,2,0,10143,2500,1,3,0,
91231,912311,6,4000,832,317,349,500,0,0,0,0,0,0,325,162,46000,1,2,0,10110,2500,1,3,0,
91232,912321,5,3600,956,317,349,500,0,0,0,0,0,0,325,162,46001,1,2,0,10107,2500,1,3,0,
91233,912331,5,4600,873,349,314,500,0,0,0,0,0,0,325,162,46000,1,2,0,10143,2500,1,3,0,
91234,912341,6,4600,956,413,384,500,0,0,0,0,0,0,325,162,46001,1,2,0,10128,2500,1,3,0,
91235,912351,5,4800,998,381,454,500,0,0,0,0,0,0,325,162,46000,1,2,0,10143,2500,1,3,0,
91236,912361,1,4045,841,321,353,500,0,0,0,0,0,0,325,162,46001,1,2,0,10098,2500,1,3,0,
91237,912371,1,3640,967,321,353,500,0,0,0,0,0,0,325,162,46000,1,2,0,10167,2500,1,3,0,
91238,912381,6,4651,883,353,318,500,0,0,0,0,0,0,325,162,46001,1,2,0,10146,2500,1,3,0,
91239,912391,2,4651,967,417,388,500,0,0,0,0,0,0,325,162,46000,1,2,0,10095,2500,1,3,0,
91240,912401,2,4854,1009,385,459,500,0,0,0,0,0,0,325,162,46001,1,2,0,10131,2500,1,3,0,
91241,912411,3,4045,841,321,353,500,0,0,0,0,0,0,325,162,46000,1,2,0,10137,2500,1,3,0,
91242,912421,3,3640,967,321,353,500,0,0,0,0,0,0,325,162,46001,1,2,0,10101,2500,1,3,0,
91243,912431,3,4651,883,353,318,500,0,0,0,0,0,0,325,162,46000,1,2,0,10167,2500,1,3,0,
91244,912441,4,4651,967,417,388,500,0,0,0,0,0,0,325,162,46001,1,2,0,10122,2500,1,3,0,
